hpo_id,english,candidate,reference,simple,sacrebleu,`ter`,semsim
HP:0030510,Combined hamartoma of the retinal pigment epithelium and retina,Hamartoma combinado del epitelio pigmentario de la retina y la retina,Hamartoma combinado de la retina y del epitelio pigmentario de la retina,0,62.7,81.8,99.7
HP:0010877,Monocular strabismus,Estrabismo monocular,Estrabismo unilateral,0,50.0,50.0,41.2
HP:0020045,Esodeviation,esodeviación,Esodesviación ocular,0,0.0,-100.0,47.4
HP:0020049,Exodeviation,exodeviación,Exodesviación ocular,0,0.0,-100.0,51.7
HP:0025068,Incomitant strabismus,Estrabismo no concomitante,Estrabismo no concomitante,1,100.0,100.0,100.0
HP:0025069,Concomitant strabismus,Estrabismo concomitante,Estrabismo concomitante,1,100.0,100.0,100.0
HP:0025587,Hyperdeviation,hiperdesviación,Hiperdesviación,0,100.0,100.0,100.0
HP:0025588,Hypodeviation,hipodesviación,Hipodesviación,0,100.0,100.0,100.0
HP:0025589,Cyclodeviation,ciclodeviación,Ciclodesviation,0,0.0,0.0,93.1
HP:0031775,Neurogenic strabismus,Estrabismo neurogénico,Estrabismo neurogénico,1,100.0,100.0,100.0
HP:0032011,Heterophoria,Heteroforia,Heteroforia,1,100.0,100.0,100.0
HP:0032012,Heterotropia,Heterotropía,Heterotropia,0,0.0,0.0,97.8
HP:0000511,Vertical supranuclear gaze palsy,Parálisis vertical de la mirada supranuclear,Parálisis supranuclear vertical,0,10.7,33.3,77.0
HP:0007817,Horizontal supranuclear gaze palsy,Parálisis de la mirada supranuclear horizontal,Parálisis supranuclear horizontal,0,18.0,50.0,74.7
HP:0007885,Slowed horizontal saccades,Sacádicos horizontales lentos,Movimientos sacádicos horizontales lentos,0,71.7,66.7,88.4
HP:0007975,Hypometric horizontal saccades,Sacádicos horizontales hipométricos,Movimientos sacádicos horizontales hipométricos,0,71.7,66.7,84.0
HP:0031833,Hypometric upward saccades,Sacádicos ascendentes hipométricos,Sacadas ascendentes hipométricas,0,27.5,33.3,92.4
HP:0032014,Dysmetric vertical saccades,Sacádicos verticales dismétricos,Sacades verticales dismétrico,0,27.5,33.3,95.4
HP:0032015,Dysmetric horizontal saccades,Sacádicos horizontales dismétricos,Sacades horizontales dismétricos,0,55.0,66.7,94.3
HP:0031832,Hypermetric downward saccades,Sacádicos inferiores hipermétricos,Sacadas descendentes hipermétricas,0,0.0,0.0,88.2
HP:0032013,Hypermetric horizontal saccades,Sacádicos horizontales hipermétricos,Sacadas horizontales hipermétricas,0,27.5,33.3,96.1
HP:0032105,Macrosaccadic oscillations,oscilaciones macrosacádicas,Oscilaciones macrosacádicas,0,100.0,100.0,100.0
HP:0025402,Square-wave jerks,sacudidas de ondas cuadradas,Sacudidas de onda cuadrada,0,31.9,50.0,92.3
HP:0032116,Macrosquare-wave jerks,sacudidas macrocuadradas,Sacudidas de ondas cuadradas grandes en el ERG,0,2.5,-250.0,62.4
HP:0000544,External ophthalmoplegia,Oftalmoplejia externa,Oftalmoplejia externa,1,100.0,100.0,100.0
HP:0000623,Supranuclear ophthalmoplegia,Oftalmoplejía supranuclear,Oftalmoplejia supranuclear,0,50.0,50.0,99.1
HP:0007650,Progressive ophthalmoplegia,Oftalmoplejía progresiva,Oftalmoplejia progresiva,0,50.0,50.0,99.6
HP:0007824,Total ophthalmoplegia,Oftalmoplejía total,Oftalmoplejia total,0,50.0,50.0,98.9
HP:0007942,Internal ophthalmoplegia,Oftalmoplejia interna,Oftalmoplejia interna,1,100.0,100.0,100.0
HP:0030773,Internuclear ophthalmoplegia,Oftalmoplejía internuclear,Oftalmoplejía internuclear,1,100.0,100.0,100.0
HP:0007792,Microsaccadic pursuit,Persecución microsacádica,Seguimiento microsacádico,0,0.0,0.0,66.8
HP:0007944,Intermittent microsaccadic pursuits,Persecuciones microsacádicas intermitentes,Segimiento microsacádico intermitente,0,0.0,0.0,51.4
HP:0001151,Impaired horizontal smooth pursuit,Persecución horizontal sin afectación,Deterioro de seguimiento lento horizontal,0,12.4,-25.0,48.9
HP:0007179,Absent smooth pursuit,Ausencia de seguimiento lento,Ausencia de seguimiento ocular lento,0,49.8,75.0,66.6
HP:0000640,Gaze-evoked nystagmus,Nistagmo evocado por mirada,Nistagmo evocado (Gaze),0,24.9,50.0,63.3
HP:0000666,Horizontal nystagmus,nistagmo horizontal,Nistagmo horizontal,0,100.0,100.0,100.0
HP:0001361,Nystagmus-induced head nodding,cabeceo inducido por nistagmo,Nistagmo inducido por movimiento de la cabeza (tipo asentimiento),0,6.1,-75.0,87.0
HP:0001583,Rotary nystagmus,Nistagmo rotatorio,Nistagmo rotatorio,1,100.0,100.0,100.0
HP:0006934,Congenital nystagmus,Nistagmo congénito,Nistagmo congénito,1,100.0,100.0,100.0
HP:0010542,Vestibular nystagmus,nistagmo vestibular,Nistagmo vestibular,0,100.0,100.0,100.0
HP:0010544,Vertical nystagmus,Nistagmo vertical,Nistagmo vertical,1,100.0,100.0,100.0
HP:0012043,Pendular nystagmus,Nistagmo pendular,Nistagmo pendular,1,100.0,100.0,100.0
HP:0025711,Convergence-retraction nystagmus,Nistagmo de convergencia-retracción,Nistagmo de convergencia-retracción,1,100.0,100.0,100.0
HP:0030691,Divergence nystagmus,Nistagmo de divergencia,Nistagmo de divergencia,1,100.0,100.0,100.0
HP:0031768,Parafoveal fixation,Fijación parafoveal,Fijación parafoveal,1,100.0,100.0,100.0
HP:0031769,Peripheral fixation,Fijación periférica,Fijación periférica,1,100.0,100.0,100.0
HP:0500072,Absolute eccentric fixation,Fijación excéntrica absoluta,Fijación excéntrica absoluta,1,100.0,100.0,100.0
HP:0000529,Progressive visual loss,Pérdida visual progresiva,Pérdida visual progresiva,1,100.0,100.0,100.0
HP:0200068,Nonprogressive visual loss,Pérdida visual no progresiva,Pérdida de la visión no progresiva,0,21.4,25.0,96.2
HP:0000575,Scotoma,Escotoma,Escotoma,1,100.0,100.0,100.0
HP:0001129,Large central visual field defect,Defecto del campo visual central grande,Amplio defecto central del campo visual,0,34.3,50.0,98.0
HP:0001133,Constriction of peripheral visual field,Constricción del campo visual periférico,Reducción del campo visual,0,39.8,60.0,89.4
HP:0007854,Glaucomatous visual field defect,Defecto glaucomatoso del campo visual,Defecto glaucomatoso del campo visual,1,100.0,100.0,100.0
HP:0007987,Progressive visual field defects,Defectos progresivos del campo visual,Defecto progresivo del campo visual,0,39.8,60.0,99.0
HP:0012377,Hemianopia,Hemianopsia,Hemianopsia,1,100.0,100.0,100.0
HP:0030531,Altitudinal visual field defect,Defecto del campo visual altitudinal,Defecto de campo visual altitudinal,0,42.7,80.0,99.5
HP:0030588,Abnormal visual field test,pruebas de campo visual anómalas,Prueba de campo visual anormal,0,39.8,60.0,88.2
HP:0030644,Blind-spot enlargment,Enlazamiento del punto ciego,Agrandamiento del punto ciego,0,59.5,75.0,78.5
HP:0000618,Blindness,ceguera,Ceguera,0,100.0,100.0,100.0
HP:0000646,Amblyopia,Ambliopía,Ambliopía,1,100.0,100.0,100.0
HP:0001117,Sudden loss of visual acuity,Pérdida súbita de la agudeza visual,Pérdida visual central súbita,0,10.7,16.7,92.4
HP:0001141,Severely reduced visual acuity,Agudeza visual gravemente reducida,Discapacidad visual grave,0,16.0,25.0,82.7
HP:0030515,Moderately reduced visual acuity,Agudeza visual moderadamente reducida,Deterioro visual moderado,0,16.0,25.0,86.0
HP:0030532,Visual acuity test abnormality,Anomalía en la prueba de agudeza visual,Prueba de agudeza visual anormal,0,41.1,42.9,95.8
HP:0032037,Mildly reduced visual acuity,Agudeza visual levemente reducida,Agudeza visual ligeramente reducida,0,35.4,75.0,99.6
HP:0032122,Very low visual acuity,Agudeza visual muy baja,Agudeza visual muy baja,1,100.0,100.0,100.0
HP:0032123,Ultra-low vision,visión ultra baja,Visión ultra baja,0,100.0,100.0,100.0
HP:0000642,Red-green dyschromatopsia,Discromatopsia de color rojo-verde,Discromatopsia rojo-verde,0,32.5,50.0,98.6
HP:0011518,Dichromacy,Dicromacia,Dicromacia,1,100.0,100.0,100.0
HP:0011519,Anomalous trichromacy,Tricromacia anómala,Alteración de visión tricrómica,0,0.0,-100.0,57.4
HP:0011516,Achromatopsia,Acromatopsia,Monocromacia de bastones,0,0.0,-200.0,43.4
HP:0011517,Cone monochromacy,Monocromacia de conos,Monocromacia de cono,0,55.0,66.7,97.8
HP:0030585,Red desaturation,desaturación roja,Desaturación roja,0,100.0,100.0,100.0
HP:0030586,Abnormal Ishihara plate test,prueba de la placa de Ishihara anormal,Prueba de placa Ishihara anormal,0,19.6,71.4,98.5
HP:0030587,Abnormal Hardy-Rand-Rittler plate test,test de la placa de Hardy-Rand-Rittler anormal,Prueba anormal de placa Hardy-Rand-Rittler,0,39.5,42.9,98.5
HP:0030638,Congenital stationary night blindness with normal fundus,Ceguera nocturna estacionaria congénita con fondo normal,Ceguera nocturna estacionaria congénita con fondo de ojo normal,0,63.2,71.4,97.4
HP:0030639,Congenital stationary night blindness with abnormal fundus,Ceguera nocturna estacionaria congénita con fondo de ojo anómalo,Ceguera nocturna estacionaria congénita con fondo de ojo anormal,0,86.3,88.9,98.2
HP:0500042,Latent hypermetropia,Hipermetropía latente,Hipermetropía latente,1,100.0,100.0,100.0
HP:0031732,Increased basal tear production,aumento de la producción de lágrimas basales,Aumento basal de la producción de lágrimas,0,64.3,71.4,95.8
HP:0031733,Reflex tearing,Desgarro del reflejo,Desgarro reflejo,0,34.7,66.7,93.8
HP:0025582,Submacular hemorrhage,Hemorragia submacular,Hemorragia submacular,1,100.0,100.0,100.0
HP:0025581,Foveal hemorrhage,hemorragia foveal,Hemorragia de la fóvea,0,18.4,-50.0,96.8
HP:0025241,Flame-shaped retinal hemorrhage,Hemorragia retiniana en forma de llama,Hemorragia retiniana en forma de llama,1,100.0,100.0,100.0
HP:0025242,Dot-and-blot retinal hemorrhage,Hemorragia retiniana de punto y gota,"Hemorragia retiniana en ""dot-and-blot""",0,8.3,33.3,97.7
HP:0025592,Superior oblique muscle weakness,Debilidad muscular oblicua superior,Debilidad del músculo oblicuo superior,0,14.8,25.0,98.3
HP:0025594,Superior oblique muscle overaction,Hiperacción del músculo oblicuo superior,Exceso de función del músculo oblicuo superior,0,44.8,40.0,93.8
HP:0025598,Inferior oblique muscle weakness,Debilidad muscular oblicua inferior,Debilidad del músculo oblicuo inferior,0,14.8,25.0,98.5
HP:0025599,Inferior oblique muscle overaction,Hiperacción del músculo oblicuo inferior,Exceso de función del músculo oblicuo inferior,0,44.8,40.0,93.6
HP:0025606,Abnormal medial rectus muscle physiology,alteración de la fisiología muscular del recto medial,Función anormal del músculo recto interno,0,6.6,12.5,86.9
HP:0031749,Abnormal lateral rectus muscle physiology,alteración de la fisiología muscular del recto lateral,Función anormal del músculo recto externo,0,6.6,12.5,87.8
HP:0025600,Abnormal inferior rectus muscle physiology,alteración de la fisiología muscular del recto inferior,Función anormal del músculo recto inferior,0,12.2,25.0,91.6
HP:0025603,Abnormal superior rectus muscle physiology,alteración de la fisiología muscular del recto superior,Función anormal del músculo recto superior,0,12.2,25.0,91.3
HP:0008275,Abnormal light-adapted electroretinogram,electrorretinograma alterado adaptado a la luz,Electrorretinograma de conos anormal,0,8.1,16.7,78.0
HP:0008323,Abnormal light- and dark-adapted electroretinogram,electrorretinograma alterado adaptado a la luz y a la oscuridad,Alteración del electrorretinograma de conos y bastones,0,5.0,10.0,79.1
HP:0030469,Abnormal dark-adapted electroretinogram,Electrorretinograma alterado adaptado a la oscuridad,Electroretinograma anormal adaptado a la oscuridad,0,50.8,66.7,95.4
HP:0030485,Abnormal amplitude of pattern electroretinogram,amplitud anormal del electrorretinograma de patrón,Amplitud anormal del patrón de electroretinograma,0,34.3,66.7,98.2
HP:0030486,Abnormal timing of pattern electroretinogram,momento anómalo del electrorretinograma de patrón,Temporización anormal del patrón de electroretinograma,0,10.7,33.3,88.6
HP:0030487,Abnormal P50/N95 ratio of pattern electroretinogram,cociente P50/N95 anormal del electrorretinograma de patrón,Patrón anormal de la proporción de P50/N95 del electroretinograma,0,17.6,22.2,94.1
HP:0030844,Undetectable pattern electroretinogram,Electrorretinograma de patrón indetectable,Electroretinograma de patrón indetectable,0,59.5,75.0,99.6
HP:0030488,Abnormal central response of multifocal electroretinogram,respuesta central anormal del electrorretinograma multifocal,Respuesta central anormal del electrorretinograma multifocal,0,100.0,100.0,100.0
HP:0030489,Abnormal paracentral response of multifocal electroretinogram,Respuesta paracentral anormal del electrorretinograma multifocal,Respuesta paracentral anormal del electrorretinograma multifocal,1,100.0,100.0,100.0
HP:0030461,Abnormal timing of flash visual evoked potentials,momento anómalo de los potenciales evocados visuales flash,Tiempo anormal de potenciales evocados visuales flash,0,36.6,62.5,90.4
HP:0030462,Abnormal amplitude of flash visual evoked potentials,Amplitud anormal de los potenciales evocados visuales flash,Amplitud anormal de los potenciales evocados visuales flash,1,100.0,100.0,100.0
HP:0030463,Asymmetrical distribution of flash visual evoked potentials,Distribución asimétrica de potenciales evocados visuales flash,Distribución asimétrica de potenciales evocados visuales flash,1,100.0,100.0,100.0
HP:0030456,Abnormality of pattern onset/offset visual evoked potentials,Anomalía de los potenciales evocados visuales de inicio / inicio en el patrón,Anomalía del patrón de inIcio/fin de potenciales evocados visuales,0,21.4,46.2,95.0
HP:0100289,Abnormality of pattern reversal visual evoked potentials,potencial evocado visualmente con alteración de la reversión del patrón,Alteración del patrón de reversión de los potenciales evocados visuales,0,10.6,10.0,92.6
HP:0001097,Keratoconjunctivitis sicca,Queratoconjuntivitis seca,Queratoconjuntivitis sicca,0,50.0,50.0,89.9
HP:0500046,Seborrhoeic blepharitis,Blefaritis seborreica,Blefaritis seborreica,1,100.0,100.0,100.0
HP:0008588,Slit-like opening of the exterior auditory meatus,Orificio en forma de hendidura del meato auditivo externo,Abertura del conducto auditivo externo en forma de hendidura,0,36.9,66.7,85.3
HP:0040103,Cutaneous stenosis of the external auditory canal,Estenosis cutánea del canal auditivo externo,Estenosis cutánea del conducto auditivo externo,0,38.0,83.3,97.6
HP:0040104,Osseous stenosis of the external auditory canal,Estenosis ostosa del conducto auditivo externo,Estenosis ósea del conducto auditivo externo,0,53.7,83.3,99.0
HP:0040101,Cutaneous atresia of the external auditory canal,Atresia cutánea del canal auditivo externo,Atresia cutánea del conducto auditivo externo,0,38.0,83.3,97.7
HP:0040102,Osseous atresia of the external auditory canal,Atresia ososa del conducto auditivo externo,Atresia ósea del conducto auditivo externo,0,53.7,83.3,98.6
HP:0030788,Impacted cerumen,Cerumen impactado,Cerumen impactado,1,100.0,100.0,100.0
HP:0030789,Excessive cerumen,Cerumen excesivo,Cerumen excesivo,1,100.0,100.0,100.0
HP:0030790,Abnormal cerumen color,color cerumen anormal,Color de cerumen anormal,0,45.1,66.7,94.6
HP:0000358,Posteriorly rotated ears,orejas rotadas posteriormente,Orejas con aumento de la rotación posterior,0,7.3,-100.0,92.5
HP:0000369,Low-set ears,orejas de implantación baja,Orejas de implantación baja,0,100.0,100.0,100.0
HP:0008541,Superiorly displaced ears,Oídos desplazados superiormente,Desplazamiento superior de la oreja,0,0.0,-66.7,92.8
HP:0040080,Anteverted ears,orejas antevertidas,Orejas antevertidas,0,100.0,100.0,100.0
HP:0100663,Synotia,sinotia,Sinotia,0,100.0,100.0,100.0
HP:0004461,Congenital earlobe sinuses,"Senos del lóbulo de la oreja, forma congénita",Fositas congénitas del lóbulo de la oreja,0,44.6,50.0,92.4
HP:0009748,Large earlobe,lóbulo de la oreja grande,Lóbulo de la oreja grande,0,100.0,100.0,100.0
HP:0009906,Aplasia/Hypoplasia of the earlobes,Aplasia/hipoplasia de los lóbulos de la oreja,Aplasia / hipoplasia de los lóbulos de las orejas,0,72.6,77.8,97.7
HP:0009907,Attached earlobe,lóbulo de la oreja pegado,Lóbulo de la oreja unido,0,66.9,80.0,96.2
HP:0009908,Anterior creases of earlobe,pliegues anteriores del lóbulo de la oreja,Pliegues anteriores en el lóbulo de la oreja,0,42.4,71.4,99.0
HP:0009909,Uplifted earlobe,lóbulo elevado de la oreja,Lóbulo de la oreja evertido,0,42.7,60.0,96.5
HP:0011263,Forward facing earlobe,lóbulo de oreja hacia adelante,Anteversión del lóbulo de la oreja,0,19.4,0.0,94.5
HP:0011265,Cleft earlobe,lóbulo hendido de la oreja,Hendidura del lóbulo de la oreja,0,35.0,40.0,98.3
HP:0031510,Linear earlobe crease,Incisión lineal del lóbulo de la oreja,Surcos lineales en el lóbulo de la oreja,0,35.6,42.9,89.7
HP:0031511,Diagonal earlobe crease,pliegue diagonal del lóbulo de la oreja,Surcos diagonales en el lóbulo de la oreja,0,35.6,42.9,97.4
HP:0002265,Large fleshy ears,Oídos carnosos grandes,Orejas grandes y carnosas,0,19.7,-33.3,96.7
HP:0000395,Prominent antihelix,antihélix prominente,Anti-hélix prominente,0,18.4,50.0,84.9
HP:0009739,Hypoplasia of the antihelix,Hipoplasia del antihélix,Hpoplasia del antihelix,0,27.5,33.3,84.0
HP:0011233,Antihelical shelf,Estante antihelical,Protrusión anterior del antihélix,0,0.0,-100.0,76.1
HP:0011234,Absent antihelix,ausencia de antihélix,Antihelix ausente,0,0.0,0.0,92.0
HP:0011235,Additional crus of antihelix,Muña de antihélix adicional,Cruz adicional del antihelix,0,16.0,0.0,75.2
HP:0011236,Angulated antihelix,Antihélix angulado,Antihélix angulado,1,100.0,100.0,100.0
HP:0011243,Abnormality of inferior crus of antihelix,anomalía del crus inferior del antihélix,Anomalía de la cruz inferior del antihelix,0,15.2,33.3,78.7
HP:0011244,Abnormality of stem of antihelix,anomalía del tallo antihélix,Anomalía del tallo del antihelix,0,46.3,50.0,93.5
HP:0011245,Abnormality of superior crus of antihelix,anomalía del crus superior del antihélix,Anomalía de la cruz superior del antihelix,0,15.2,33.3,75.3
HP:0008593,Prominent antitragus,Antitrago prominente,Anti-trago prominente,0,18.4,50.0,58.5
